claim.ind0,claim.ind1,ni.genderF,ni.genderM,ni.marital.status0,ni.marital.status1,sales.channelBroker,sales.channelOnline,sales.channelPhone,coverage.typeA,coverage.typeB,coverage.typeC,city.catArizona,city.catcolorado,city.catIowa,city.catpenni,city.catVirginia,city.catWashington,premium,n.children.cat,n.adults.cat,tenure.con,ni.age.con,len.at.res.con,credit.con,year.con,cancel
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.074553793,-0.895968736,-0.936755384,-1.165121528,-0.940937027,1.406007111,0.721116802,-1.573329341,0
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-1.643491874,-0.895968736,-0.936755384,1.033589754,-0.466451072,0.5631459,-0.593682601,-1.573329341,1
1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.932595108,-0.895968736,0.746217434,-1.503384802,-1.889908936,1.125053374,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1.685938905,-0.895968736,0.746217434,-1.165121528,-0.940937027,-1.684483997,-0.593682601,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.593513607,0.306157752,-0.095268975,0.357063206,0.482520837,0.001238426,0.721116802,-1.573329341,0
0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.180645992,0.306157752,0.746217434,-1.503384802,-1.889908936,-0.279715311,-1.908482004,-1.573329341,1
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1.322607432,0.306157752,-0.936755384,-1.503384802,-0.940937027,0.282192163,-0.593682601,-1.573329341,1
0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-1.390124167,-0.294905492,-0.936755384,0.357063206,-0.466451072,0.5631459,0.721116802,-1.573329341,0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.465310597,-0.294905492,0.746217434,0.018799932,0.008034882,-0.560669049,0.721116802,-1.573329341,1
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.043835125,0.306157752,-0.936755384,1.371853028,0.008034882,0.5631459,0.721116802,-1.573329341,0
0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3.391389616,-0.294905492,-0.936755384,0.357063206,1.431492746,0.844099637,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.631584693,2.109347484,0.746217434,0.69532648,0.008034882,0.001238426,-0.593682601,-1.573329341,0
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,-1.234593316,-0.294905492,-0.936755384,0.018799932,1.431492746,-1.40353026,-0.593682601,-1.573329341,0
0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.869333756,-0.294905492,1.587703842,-1.165121528,-1.889908936,-0.841622786,0.721116802,-1.573329341,0
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-0.523993442,-0.294905492,0.746217434,1.540984666,0.482520837,1.125053374,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.216162164,-0.294905492,0.746217434,-2.010779714,-1.889908936,0.5631459,-1.908482004,-1.573329341,0
0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.492391234,1.50828424,-0.095268975,0.526194843,0.482520837,-0.560669049,0.721116802,-1.573329341,0
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.863762375,-0.294905492,1.587703842,0.018799932,1.431492746,0.001238426,0.721116802,-1.573329341,0
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.730177414,2.109347484,0.746217434,1.371853028,0.482520837,1.406007111,-1.908482004,-1.573329341,0
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.822572396,-0.294905492,-0.095268975,-0.48859498,0.482520837,0.282192163,-1.908482004,-1.573329341,0
0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.430784659,-0.895968736,0.746217434,1.710116303,0.957006792,1.125053374,0.721116802,-1.573329341,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.980505458,-0.895968736,-0.936755384,-1.165121528,-0.940937027,-1.684483997,0.721116802,-1.573329341,0
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1.551029215,-0.895968736,-0.936755384,0.526194843,-0.466451072,-0.841622786,-1.908482004,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.189505137,-0.895968736,0.746217434,1.710116303,0.482520837,0.282192163,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.026008051,-0.895968736,-0.936755384,0.864458117,-0.466451072,-0.560669049,-0.593682601,-1.573329341,1
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.04943314,-0.294905492,-0.936755384,-2.010779714,-1.889908936,0.001238426,-0.593682601,-1.573329341,1
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.879424506,-0.895968736,-0.095268975,-1.165121528,-1.415422981,0.282192163,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.105155934,1.50828424,-0.936755384,0.69532648,0.957006792,-0.560669049,-1.908482004,-1.573329341,0
0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,-2.128353041,-0.294905492,-0.095268975,0.357063206,0.008034882,0.282192163,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1.825421599,0.306157752,-0.936755384,0.864458117,0.008034882,-0.560669049,0.721116802,-1.573329341,0
0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.802721729,-0.895968736,-0.936755384,0.69532648,1.905978701,1.967914585,-1.908482004,-1.573329341,0
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.948061108,-0.294905492,-0.095268975,-1.672516439,-1.415422981,-1.684483997,-0.593682601,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.509007801,-0.895968736,2.429190251,-1.334253165,-1.889908936,-1.40353026,-1.908482004,-1.573329341,1
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.341618897,-0.895968736,-0.936755384,0.187931569,1.431492746,-1.40353026,-0.593682601,-1.573329341,0
1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.009726635,-0.895968736,0.746217434,-1.165121528,-1.889908936,-1.40353026,-0.593682601,-1.573329341,1
0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1.347311786,2.109347484,-0.095268975,0.69532648,0.482520837,1.406007111,0.721116802,-1.573329341,0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.351182583,-0.895968736,2.429190251,0.018799932,-0.466451072,0.001238426,0.721116802,-1.573329341,0
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.332340953,-0.895968736,-0.936755384,0.357063206,0.008034882,0.282192163,0.721116802,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-1.053168621,1.50828424,0.746217434,0.357063206,1.431492746,-0.560669049,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.271203969,0.306157752,1.587703842,-0.657726617,-0.466451072,0.001238426,0.721116802,-1.573329341,0
1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.801370709,-0.895968736,-0.095268975,0.187931569,0.482520837,-1.684483997,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.725868645,-0.294905492,-0.936755384,-1.503384802,-1.889908936,1.967914585,-0.593682601,-1.573329341,0
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.963534583,-0.294905492,-0.936755384,0.526194843,0.008034882,0.5631459,-0.593682601,-1.573329341,0
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.309072984,-0.895968736,-0.095268975,0.357063206,0.957006792,0.001238426,-1.908482004,-1.573329341,1
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.231157746,-0.294905492,-0.936755384,0.526194843,0.008034882,0.5631459,0.721116802,-1.573329341,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.775547874,0.907220996,-0.936755384,-1.165121528,-0.940937027,0.5631459,0.721116802,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.263700196,0.306157752,0.746217434,0.526194843,0.482520837,0.001238426,-0.593682601,-1.573329341,0
1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.658755879,-0.895968736,-0.095268975,-0.657726617,-0.466451072,1.686960848,0.721116802,-1.573329341,0
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.117656523,-0.895968736,-0.095268975,-1.165121528,-1.415422981,1.686960848,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.483222212,0.306157752,1.587703842,0.69532648,0.957006792,-0.279715311,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-1.019439569,-0.895968736,-0.936755384,0.357063206,-0.466451072,0.001238426,0.721116802,-1.573329341,0
0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.872298616,-0.895968736,-0.936755384,-2.010779714,-0.466451072,1.406007111,-1.908482004,-1.573329341,1
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.342716217,1.50828424,-0.095268975,0.018799932,0.957006792,1.125053374,0.721116802,-1.573329341,0
0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.026687026,0.907220996,0.746217434,0.864458117,-0.466451072,-1.122576523,-1.908482004,-1.573329341,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.024205221,-0.294905492,-0.095268975,1.710116303,0.008034882,0.001238426,0.721116802,-1.573329341,1
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.009063866,-0.895968736,-0.936755384,1.371853028,0.482520837,-0.279715311,0.721116802,-1.573329341,0
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.314281435,-0.895968736,-0.095268975,-0.657726617,-1.415422981,-0.841622786,0.721116802,-1.573329341,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.371620495,-0.895968736,-0.095268975,0.357063206,1.905978701,-1.122576523,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2.806233487,-0.895968736,-0.936755384,-1.503384802,-1.889908936,-1.122576523,-1.908482004,-1.573329341,0
1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1.04843968,-0.895968736,-0.095268975,1.710116303,0.482520837,0.001238426,-1.908482004,-1.573329341,0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.367404061,-0.294905492,0.746217434,0.187931569,0.008034882,1.406007111,-0.593682601,-1.573329341,0
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-1.183717797,-0.895968736,-0.095268975,0.69532648,0.008034882,1.125053374,-1.908482004,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.464856562,2.109347484,-0.095268975,-1.503384802,-0.940937027,-1.684483997,-0.593682601,-1.573329341,1
0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.336662482,-0.895968736,2.429190251,1.202721391,0.482520837,-1.684483997,-1.908482004,-1.573329341,1
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.777738969,-0.895968736,0.746217434,0.187931569,-0.466451072,-1.122576523,0.721116802,-1.573329341,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.353622789,-0.895968736,-0.936755384,-0.48859498,-0.940937027,0.5631459,-1.908482004,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.564912417,-0.294905492,-0.095268975,-1.334253165,-0.940937027,0.001238426,0.721116802,-1.573329341,1
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1.055496891,0.907220996,2.429190251,-0.319463343,-0.940937027,-1.40353026,0.721116802,-1.573329341,0
0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.965440756,-0.294905492,-0.936755384,0.357063206,0.482520837,0.001238426,0.721116802,-1.573329341,0
1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.979886623,0.306157752,1.587703842,0.526194843,0.957006792,0.282192163,0.721116802,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-1.12830507,0.306157752,-0.936755384,1.710116303,0.482520837,-1.684483997,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.144058936,2.109347484,0.746217434,0.526194843,0.482520837,-1.40353026,0.721116802,-1.573329341,0
1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.581193844,-0.895968736,-0.936755384,0.69532648,1.431492746,-0.560669049,-1.908482004,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1.201669808,-0.294905492,2.429190251,0.526194843,-0.466451072,1.406007111,0.721116802,-1.573329341,0
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.054093542,-0.895968736,-0.095268975,-1.503384802,-0.940937027,0.5631459,-1.908482004,-1.573329341,1
1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.593407543,1.50828424,-0.936755384,-0.319463343,0.008034882,-0.841622786,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.449594703,-0.294905492,-0.095268975,1.710116303,0.957006792,0.844099637,-0.593682601,-1.573329341,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.808793936,-0.895968736,-0.936755384,1.033589754,1.905978701,-0.279715311,0.721116802,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.863621309,0.306157752,-0.936755384,0.018799932,0.008034882,-0.560669049,-0.593682601,-1.573329341,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.401158192,0.306157752,-0.936755384,-1.503384802,-0.940937027,0.001238426,-0.593682601,-1.573329341,1
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-2.28787844,-0.895968736,-0.936755384,0.864458117,0.482520837,1.406007111,0.721116802,-1.573329341,0
0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.358974576,-0.294905492,0.746217434,-1.165121528,-1.889908936,1.406007111,-1.908482004,-1.573329341,0
1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.666624351,-0.294905492,2.429190251,0.357063206,0.482520837,-0.841622786,-1.908482004,-1.573329341,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.496900347,1.50828424,-0.936755384,-1.672516439,-0.940937027,0.844099637,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.483746598,-0.294905492,-0.936755384,-0.319463343,-0.466451072,0.5631459,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.346399167,-0.895968736,-0.936755384,0.526194843,-0.466451072,0.844099637,0.721116802,-1.573329341,0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.084579966,1.50828424,-0.936755384,0.864458117,1.431492746,-0.841622786,0.721116802,-1.573329341,1
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.20566521,-0.294905492,-0.095268975,-0.319463343,-0.466451072,-0.279715311,0.721116802,-1.573329341,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.016864177,-0.895968736,-0.936755384,0.357063206,0.482520837,-1.40353026,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-1.175262395,0.306157752,-0.095268975,0.357063206,0.957006792,1.686960848,0.721116802,-1.573329341,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.520241037,0.306157752,-0.936755384,-0.995989891,-1.415422981,-1.40353026,-0.593682601,-1.573329341,0
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.575363099,0.306157752,2.429190251,1.371853028,-0.466451072,0.001238426,-1.908482004,-1.573329341,1
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.476569441,-0.895968736,-0.936755384,-0.48859498,1.431492746,-1.122576523,-0.593682601,-1.573329341,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.589129707,-0.294905492,1.587703842,1.710116303,0.008034882,-0.841622786,-1.908482004,-1.573329341,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.638363414,-0.294905492,1.587703842,0.864458117,1.431492746,0.282192163,0.721116802,-1.573329341,0
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,-1.07126471,-0.895968736,-0.936755384,0.526194843,1.431492746,-1.684483997,0.721116802,-1.573329341,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.549532904,-0.895968736,0.746217434,-1.165121528,-0.940937027,-0.841622786,0.721116802,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-1.469202165,2.109347484,-0.095268975,0.187931569,1.905978701,0.001238426,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,-0.488438019,-0.294905492,-0.095268975,1.540984666,0.957006792,0.001238426,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.972828291,-0.895968736,1.587703842,0.526194843,0.957006792,-0.560669049,-1.908482004,-1.573329341,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.083736009,2.109347484,-0.936755384,1.033589754,1.431492746,0.282192163,0.721116802,-1.573329341,1
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.439726953,0.306157752,-0.936755384,0.187931569,0.482520837,1.967914585,-1.908482004,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.012365522,1.50828424,-0.936755384,0.357063206,1.431492746,-1.122576523,-0.593682601,-1.573329341,0
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.536380017,-0.895968736,1.587703842,-0.319463343,0.482520837,-0.279715311,-1.908482004,-1.573329341,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.193143993,-0.895968736,2.429190251,-0.319463343,-0.466451072,-0.560669049,-0.593682601,-1.573329341,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.772648379,0.306157752,0.746217434,1.371853028,0.482520837,-0.279715311,0.721116802,-1.573329341,1
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.189169172,0.907220996,-0.936755384,0.357063206,0.482520837,1.125053374,0.721116802,-1.573329341,0
0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.316461521,0.306157752,0.746217434,0.187931569,1.431492746,-1.40353026,-0.593682601,-1.573329341,1
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.097057076,0.306157752,-0.936755384,0.69532648,-0.466451072,-0.279715311,0.721116802,-1.573329341,0
1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.268127985,-0.895968736,0.746217434,0.864458117,0.482520837,-0.279715311,0.721116802,-1.573329341,0
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.856327937,-0.294905492,-0.936755384,-1.334253165,-1.415422981,1.686960848,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-1.386264597,0.306157752,-0.095268975,-1.165121528,-1.889908936,-1.40353026,0.721116802,-1.573329341,1
1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.897737481,-0.895968736,-0.936755384,0.357063206,-0.466451072,0.001238426,0.721116802,-1.573329341,0
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0684626,-0.294905492,0.746217434,0.526194843,0.008034882,0.001238426,-0.593682601,-1.573329341,0
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.896555404,-0.294905492,-0.936755384,0.357063206,0.008034882,-0.841622786,-1.908482004,-1.573329341,1
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.872844475,-0.895968736,-0.095268975,1.033589754,0.482520837,0.001238426,0.721116802,-1.573329341,0
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.703667066,0.306157752,-0.095268975,1.033589754,0.008034882,0.282192163,0.721116802,-1.573329341,0
0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1.253554398,-0.895968736,-0.936755384,1.033589754,0.008034882,0.282192163,0.721116802,-1.573329341,0
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.61260566,-0.294905492,-0.936755384,-0.995989891,-0.940937027,-0.560669049,0.721116802,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.974360571,0.306157752,0.746217434,-0.826858254,0.008034882,-1.122576523,0.721116802,-1.573329341,0
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.898333509,-0.895968736,0.746217434,0.69532648,0.482520837,0.001238426,0.721116802,-1.573329341,1
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.513814498,-0.294905492,0.746217434,0.864458117,0.008034882,0.001238426,0.721116802,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.165186562,2.109347484,-0.936755384,0.357063206,1.431492746,1.406007111,0.721116802,-1.573329341,0
0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1.241456893,1.50828424,0.746217434,0.526194843,0.482520837,0.282192163,-0.593682601,-1.573329341,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.683941367,1.50828424,-0.095268975,1.033589754,0.957006792,-0.279715311,0.721116802,-1.573329341,0
1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.312461548,-0.895968736,1.587703842,0.187931569,0.482520837,-0.841622786,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-1.578325629,2.109347484,-0.936755384,0.864458117,0.482520837,0.844099637,0.721116802,-1.573329341,1
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-1.4320418,-0.294905492,-0.936755384,-1.334253165,-0.940937027,1.686960848,-0.593682601,-1.573329341,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.388714949,-0.895968736,-0.936755384,-1.672516439,-0.940937027,-0.841622786,0.721116802,-1.573329341,0
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.908716864,-0.895968736,-0.095268975,0.526194843,0.008034882,0.5631459,0.721116802,-1.573329341,0
0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.307882788,-0.895968736,-0.095268975,-0.319463343,-0.466451072,1.686960848,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.282996984,2.109347484,-0.095268975,1.202721391,0.482520837,0.5631459,0.721116802,-1.573329341,0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1.484222349,1.50828424,-0.095268975,-1.503384802,-1.415422981,1.406007111,-0.593682601,-1.573329341,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.679056676,-0.895968736,0.746217434,-2.010779714,-1.889908936,0.844099637,-0.593682601,-1.573329341,0
1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.848521038,2.109347484,2.429190251,1.540984666,1.431492746,1.686960848,-0.593682601,-1.573329341,1
0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.898295658,-0.895968736,2.429190251,-1.503384802,-1.889908936,0.5631459,0.721116802,-1.573329341,0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-1.281743806,-0.294905492,0.746217434,1.202721391,0.957006792,-1.684483997,0.721116802,-1.573329341,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.759525593,-0.895968736,-0.095268975,0.018799932,0.957006792,-0.279715311,-1.908482004,-1.573329341,0
1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.303859268,-0.895968736,-0.936755384,0.526194843,1.905978701,-1.684483997,0.721116802,-1.573329341,0
0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.480828673,-0.294905492,0.746217434,-1.165121528,-0.940937027,0.282192163,-0.593682601,-1.573329341,0
1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.69924592,-0.895968736,0.746217434,0.357063206,0.008034882,1.125053374,-0.593682601,-1.573329341,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.929496483,1.50828424,-0.936755384,-0.150331705,1.431492746,-1.122576523,0.721116802,-1.573329341,1
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.954328703,-0.895968736,-0.095268975,0.357063206,-0.466451072,0.001238426,-1.908482004,-1.573329341,1
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1.314720733,-0.895968736,-0.936755384,-0.319463343,-0.466451072,1.686960848,-0.593682601,-1.573329341,0
1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.757352646,-0.895968736,-0.095268975,0.526194843,-0.466451072,0.001238426,0.721116802,-1.573329341,0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.41746846,-0.895968736,-0.936755384,-1.841648076,-1.415422981,0.282192163,-1.908482004,-1.573329341,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.032633974,-0.895968736,-0.936755384,0.69532648,0.008034882,-1.122576523,-1.908482004,-1.573329341,0
0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.567723356,0.306157752,-0.936755384,0.357063206,0.008034882,-1.40353026,0.721116802,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.349696784,2.109347484,-0.095268975,0.018799932,1.905978701,0.5631459,-0.593682601,-1.573329341,0
0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.01527927,0.907220996,-0.936755384,0.864458117,-0.466451072,0.5631459,-0.593682601,-1.573329341,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.10975224,0.907220996,0.746217434,0.526194843,1.905978701,1.406007111,0.721116802,-1.573329341,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.548594282,2.109347484,-0.936755384,0.357063206,0.482520837,0.001238426,0.721116802,-1.573329341,0
